first_name,last_name,gender,matriculation_year,matriculation_number,student_id,college,class_of,level,level_for_sorting
Kristina,Barker,F,2023,2202,2023-2202,STC,2027,Senior,3
Jacqueline,Gonzales,F,2023,2203,2023-2203,STB,2027,Senior,3
Janice,Pierce,F,2023,2204,2023-2204,STM,2027,Senior,3
Ashley,Glenn,F,2023,2205,2023-2205,STM,2027,Senior,3
Savannah,Daniels,F,2023,2206,2023-2206,STM,2027,Senior,3
Katherine,Jacobson,F,2023,2207,2023-2207,STM,2027,Senior,3
Cindy,Cooper,F,2023,2208,2023-2208,STM,2027,Senior,3
Marissa,Strong,F,2023,2209,2023-2209,STC,2027,Senior,3
Amanda,Burgess,F,2023,2210,2023-2210,STL,2027,Senior,3
Laura,Patton,F,2023,2211,2023-2211,STB,2027,Senior,3
Alicia,Roberts,F,2023,2212,2023-2212,STB,2027,Senior,3
Linda,Thomas,F,2023,2213,2023-2213,STB,2027,Senior,3
Donna,Short,F,2023,2214,2023-2214,STC,2027,Senior,3
Anita,Smith,F,2023,2215,2023-2215,STC,2027,Senior,3
Emily,Ramirez,F,2023,2216,2023-2216,STL,2027,Senior,3
Latoya,Gutierrez,F,2023,2217,2023-2217,STM,2027,Senior,3
Carol,Jackson,F,2023,2218,2023-2218,STM,2027,Senior,3
Stephanie,Powell,F,2023,2219,2023-2219,STC,2027,Senior,3
Yolanda,Baxter,F,2023,2220,2023-2220,STM,2027,Senior,3
Stephanie,Smith,F,2023,2221,2023-2221,STM,2027,Senior,3
Dawn,Weber,F,2023,2222,2023-2222,STL,2027,Senior,3
Susan,Fernandez,F,2023,2223,2023-2223,STB,2027,Senior,3
Lindsey,Payne,F,2023,2224,2023-2224,STC,2027,Senior,3
Yesenia,Williams,F,2023,2225,2023-2225,STL,2027,Senior,3
Sarah,Davis,F,2023,2226,2023-2226,STB,2027,Senior,3
Tracy,Key,F,2023,2227,2023-2227,STM,2027,Senior,3
Bridget,Haley,F,2023,2228,2023-2228,STL,2027,Senior,3
Shannon,Parker,F,2023,2229,2023-2229,STB,2027,Senior,3
Rhonda,Rasmussen,F,2023,2230,2023-2230,STL,2027,Senior,3
Erin,Robinson,F,2023,2231,2023-2231,STM,2027,Senior,3
Kara,Ortiz,F,2023,2232,2023-2232,STM,2027,Senior,3
Joanna,Hooper,F,2023,2233,2023-2233,STM,2027,Senior,3
Danielle,Johnson,F,2023,2234,2023-2234,STB,2027,Senior,3
Jordan,Wagner,F,2023,2235,2023-2235,STL,2027,Senior,3
Elizabeth,Valdez,F,2023,2236,2023-2236,STB,2027,Senior,3
Melinda,Green,F,2023,2237,2023-2237,STC,2027,Senior,3
Katherine,Green,F,2023,2238,2023-2238,STL,2027,Senior,3
Jocelyn,Ward,F,2023,2239,2023-2239,STB,2027,Senior,3
Olivia,Yang,F,2023,2240,2023-2240,STB,2027,Senior,3
Mia,Nichols,F,2023,2241,2023-2241,STB,2027,Senior,3
Stephanie,Cortez,F,2023,2242,2023-2242,STM,2027,Senior,3
Kelsey,Smith,F,2023,2243,2023-2243,STM,2027,Senior,3
Toni,Martinez,F,2023,2244,2023-2244,STL,2027,Senior,3
Virginia,Ross,F,2023,2245,2023-2245,STC,2027,Senior,3
Jessica,Luna,F,2023,2246,2023-2246,STL,2027,Senior,3
Andrea,James,F,2023,2247,2023-2247,STB,2027,Senior,3
Monique,Kirk,F,2023,2248,2023-2248,STC,2027,Senior,3
Monique,Wright,F,2023,2249,2023-2249,STM,2027,Senior,3
Claudia,Bray,F,2023,2250,2023-2250,STB,2027,Senior,3
Sarah,Reeves,F,2023,2251,2023-2251,STC,2027,Senior,3
Mary,Bryant,F,2023,2252,2023-2252,STB,2027,Senior,3
Tonya,Freeman,F,2023,2253,2023-2253,STC,2027,Senior,3
Melissa,Brown,F,2023,2254,2023-2254,STB,2027,Senior,3
Jade,Pham,F,2023,2255,2023-2255,STM,2027,Senior,3
Alexandra,Alvarez,F,2023,2256,2023-2256,STC,2027,Senior,3
Rhonda,Caldwell,F,2023,2257,2023-2257,STL,2027,Senior,3
Patricia,Day,F,2023,2258,2023-2258,STL,2027,Senior,3
Julie,Wells,F,2023,2259,2023-2259,STM,2027,Senior,3
Stacey,Cole,F,2023,2260,2023-2260,STL,2027,Senior,3
Anita,Dickerson,F,2023,2261,2023-2261,STL,2027,Senior,3
Holly,Jenkins,F,2023,2262,2023-2262,STB,2027,Senior,3
Rebekah,Alvarez,F,2023,2263,2023-2263,STC,2027,Senior,3
Wendy,Hines,F,2023,2264,2023-2264,STL,2027,Senior,3
Heather,Clark,F,2023,2265,2023-2265,STM,2027,Senior,3
Anne,Warren,F,2023,2266,2023-2266,STC,2027,Senior,3
Lori,Davis,F,2023,2267,2023-2267,STC,2027,Senior,3
Cynthia,Thompson,F,2023,2268,2023-2268,STM,2027,Senior,3
Elizabeth,Whitaker,F,2023,2269,2023-2269,STL,2027,Senior,3
Heather,Hernandez,F,2023,2270,2023-2270,STB,2027,Senior,3
Kristy,Wilson,F,2023,2271,2023-2271,STB,2027,Senior,3
Rachel,Dickerson,F,2023,2272,2023-2272,STB,2027,Senior,3
Rachel,Grant,F,2023,2273,2023-2273,STC,2027,Senior,3
Catherine,Cox,F,2023,2274,2023-2274,STL,2027,Senior,3
Amanda,Valdez,F,2023,2275,2023-2275,STC,2027,Senior,3
Brandy,Cannon,F,2023,2276,2023-2276,STL,2027,Senior,3
Allison,Barber,F,2023,2277,2023-2277,STM,2027,Senior,3
Faith,Estrada,F,2023,2278,2023-2278,STB,2027,Senior,3
Kathleen,Franklin,F,2023,2279,2023-2279,STB,2027,Senior,3
Candace,Carlson,F,2023,2280,2023-2280,STM,2027,Senior,3
Marissa,Hawkins,F,2023,2281,2023-2281,STB,2027,Senior,3
Erin,Watson,F,2023,2282,2023-2282,STC,2027,Senior,3
Rachel,Porter,F,2023,2283,2023-2283,STL,2027,Senior,3
Alicia,Phillips,F,2023,2284,2023-2284,STL,2027,Senior,3
Susan,Pena,F,2023,2285,2023-2285,STM,2027,Senior,3
Katie,Townsend,F,2023,2286,2023-2286,STM,2027,Senior,3
Peggy,Scott,F,2023,2287,2023-2287,STB,2027,Senior,3
Melissa,Mendez,F,2023,2288,2023-2288,STC,2027,Senior,3
Michelle,Harris,F,2023,2289,2023-2289,STM,2027,Senior,3
Susan,Thompson,F,2023,2290,2023-2290,STL,2027,Senior,3
Pamela,Wilson,F,2023,2291,2023-2291,STM,2027,Senior,3
Tiffany,Moore,F,2023,2292,2023-2292,STM,2027,Senior,3
Jessica,Garrett,F,2023,2293,2023-2293,STL,2027,Senior,3
Nicole,Schmidt,F,2023,2294,2023-2294,STB,2027,Senior,3
Brianna,Becker,F,2023,2295,2023-2295,STB,2027,Senior,3
Christina,Underwood,F,2023,2296,2023-2296,STM,2027,Senior,3
Melanie,Austin,F,2023,2297,2023-2297,STM,2027,Senior,3
Jennifer,Wolf,F,2023,2298,2023-2298,STM,2027,Senior,3
Lisa,Schaefer,F,2023,2299,2023-2299,STM,2027,Senior,3
Melissa,Edwards,F,2023,2300,2023-2300,STB,2027,Senior,3
Anna,Cervantes,F,2023,2301,2023-2301,STL,2027,Senior,3
Laurie,Page,F,2023,2302,2023-2302,STL,2027,Senior,3
Susan,Jones,F,2023,2303,2023-2303,STM,2027,Senior,3
Jessica,Martinez,F,2023,2304,2023-2304,STB,2027,Senior,3
Christina,Cameron,F,2023,2305,2023-2305,STM,2027,Senior,3
Michelle,Montgomery,F,2023,2306,2023-2306,STM,2027,Senior,3
Cindy,Sutton,F,2023,2307,2023-2307,STM,2027,Senior,3
Laura,Stewart,F,2023,2308,2023-2308,STB,2027,Senior,3
Cynthia,Odom,F,2023,2309,2023-2309,STM,2027,Senior,3
Donna,Meadows,F,2023,2310,2023-2310,STL,2027,Senior,3
Colleen,Miller,F,2023,2311,2023-2311,STB,2027,Senior,3
Michelle,Parker,F,2023,2312,2023-2312,STM,2027,Senior,3
Rhonda,Wilcox,F,2023,2313,2023-2313,STL,2027,Senior,3
Lisa,Ingram,F,2023,2314,2023-2314,STM,2027,Senior,3
Michelle,Richardson,F,2023,2315,2023-2315,STL,2027,Senior,3
Kathleen,Lyons,F,2023,2316,2023-2316,STC,2027,Senior,3
Robin,Bowman,F,2023,2317,2023-2317,STB,2027,Senior,3
Katelyn,Ortiz,F,2023,2318,2023-2318,STM,2027,Senior,3
Katherine,Bauer,F,2023,2319,2023-2319,STL,2027,Senior,3
Maria,Sullivan,F,2023,2320,2023-2320,STB,2027,Senior,3
Rebecca,Hawkins,F,2023,2321,2023-2321,STC,2027,Senior,3
Cynthia,Aguilar,F,2023,2322,2023-2322,STM,2027,Senior,3
Kristi,Owens,F,2023,2323,2023-2323,STM,2027,Senior,3
Julie,Hughes,F,2023,2324,2023-2324,STL,2027,Senior,3
Anita,Hughes,F,2023,2325,2023-2325,STM,2027,Senior,3
Tonya,Harris,F,2023,2326,2023-2326,STL,2027,Senior,3
Joann,Soto,F,2023,2327,2023-2327,STM,2027,Senior,3
Courtney,Ibarra,F,2023,2328,2023-2328,STL,2027,Senior,3
Elizabeth,Perez,F,2023,2329,2023-2329,STB,2027,Senior,3
Vanessa,Norris,F,2023,2330,2023-2330,STB,2027,Senior,3
Jordan,Williams,F,2023,2331,2023-2331,STL,2027,Senior,3
Jennifer,Vasquez,F,2023,2332,2023-2332,STL,2027,Senior,3
Karen,Smith,F,2023,2333,2023-2333,STM,2027,Senior,3
Jeanne,Willis,F,2023,2334,2023-2334,STB,2027,Senior,3
Ashley,Sanders,F,2023,2335,2023-2335,STB,2027,Senior,3
Kristen,Hall,F,2023,2336,2023-2336,STC,2027,Senior,3
Angela,Wagner,F,2023,2337,2023-2337,STL,2027,Senior,3
Rebecca,Clark,F,2023,2338,2023-2338,STM,2027,Senior,3
Stacey,Roberts,F,2023,2339,2023-2339,STC,2027,Senior,3
Taylor,Smith,F,2023,2340,2023-2340,STM,2027,Senior,3
Barbara,Mckee,F,2023,2341,2023-2341,STC,2027,Senior,3
Heather,Bell,F,2023,2342,2023-2342,STB,2027,Senior,3
Heather,Melendez,F,2023,2343,2023-2343,STC,2027,Senior,3
Desiree,Foley,F,2023,2344,2023-2344,STL,2027,Senior,3
Jessica,Robbins,F,2023,2345,2023-2345,STL,2027,Senior,3
Misty,Mclaughlin,F,2023,2346,2023-2346,STM,2027,Senior,3
Robin,Bullock,F,2023,2347,2023-2347,STB,2027,Senior,3
Yvonne,Little,F,2023,2348,2023-2348,STB,2027,Senior,3
Sarah,Davis,F,2023,2349,2023-2349,STL,2027,Senior,3
Amanda,Schneider,F,2023,2350,2023-2350,STM,2027,Senior,3
Julia,Pham,F,2023,2351,2023-2351,STB,2027,Senior,3
Tamara,Walters,F,2023,2352,2023-2352,STM,2027,Senior,3
Natalie,Smith,F,2023,2353,2023-2353,STB,2027,Senior,3
Ashley,Hess,F,2023,2354,2023-2354,STC,2027,Senior,3
Michelle,Sanchez,F,2023,2355,2023-2355,STM,2027,Senior,3
Rachel,Anderson,F,2023,2356,2023-2356,STC,2027,Senior,3
Debbie,Walker,F,2023,2357,2023-2357,STC,2027,Senior,3
Kristy,Brown,F,2023,2358,2023-2358,STL,2027,Senior,3
Stacy,Boyle,F,2023,2359,2023-2359,STB,2027,Senior,3
Jennifer,Perez,F,2023,2360,2023-2360,STL,2027,Senior,3
Katie,Gutierrez,F,2023,2361,2023-2361,STC,2027,Senior,3
Valerie,Rubio,F,2023,2362,2023-2362,STB,2027,Senior,3
Mary,Price,F,2023,2363,2023-2363,STL,2027,Senior,3
Teresa,Manning,F,2023,2364,2023-2364,STB,2027,Senior,3
Emily,Brown,F,2023,2365,2023-2365,STC,2027,Senior,3
Laura,Johns,F,2023,2366,2023-2366,STB,2027,Senior,3
Marie,Ramirez,F,2023,2367,2023-2367,STM,2027,Senior,3
Mary,Larson,F,2023,2368,2023-2368,STL,2027,Senior,3
Alyssa,Palmer,F,2023,2369,2023-2369,STL,2027,Senior,3
Amy,Watkins,F,2023,2370,2023-2370,STB,2027,Senior,3
Deborah,Martin,F,2023,2371,2023-2371,STB,2027,Senior,3
Stacey,Morris,F,2023,2372,2023-2372,STB,2027,Senior,3
Isabella,Sims,F,2023,2373,2023-2373,STB,2027,Senior,3
Katie,Williams,F,2023,2374,2023-2374,STM,2027,Senior,3
Dawn,Mcdowell,F,2023,2375,2023-2375,STM,2027,Senior,3
Laura,Carr,F,2023,2376,2023-2376,STB,2027,Senior,3
Kimberly,Evans,F,2023,2377,2023-2377,STM,2027,Senior,3
Christy,Mitchell,F,2023,2378,2023-2378,STM,2027,Senior,3
Darlene,Brown,F,2023,2379,2023-2379,STB,2027,Senior,3
Stacey,Davis,F,2023,2380,2023-2380,STB,2027,Senior,3
Crystal,Daniels,F,2023,2381,2023-2381,STL,2027,Senior,3
Karen,Johnson,F,2023,2382,2023-2382,STM,2027,Senior,3
Tracy,Thomas,F,2023,2383,2023-2383,STB,2027,Senior,3
Anna,Fritz,F,2023,2384,2023-2384,STC,2027,Senior,3
Darlene,Patterson,F,2023,2385,2023-2385,STL,2027,Senior,3
Lorraine,Jones,F,2023,2386,2023-2386,STM,2027,Senior,3
Nancy,Tran,F,2023,2387,2023-2387,STL,2027,Senior,3
Amy,Hardy,F,2023,2388,2023-2388,STL,2027,Senior,3
Renee,Ellis,F,2023,2389,2023-2389,STL,2027,Senior,3
Jane,Foster,F,2023,2390,2023-2390,STC,2027,Senior,3
Victoria,Figueroa,F,2023,2391,2023-2391,STM,2027,Senior,3
Jennifer,Sexton,F,2023,2392,2023-2392,STC,2027,Senior,3
Sandra,James,F,2023,2393,2023-2393,STL,2027,Senior,3
Nicole,Martin,F,2023,2394,2023-2394,STL,2027,Senior,3
Linda,Hill,F,2023,2395,2023-2395,STB,2027,Senior,3
Michelle,Turner,F,2023,2396,2023-2396,STM,2027,Senior,3
Sarah,Brown,F,2023,2397,2023-2397,STC,2027,Senior,3
Ashley,Woodard,F,2023,2398,2023-2398,STB,2027,Senior,3
Debra,Campbell,F,2023,2399,2023-2399,STM,2027,Senior,3
Brenda,Shepard,F,2023,2400,2023-2400,STC,2027,Senior,3
Tara,Day,F,2023,2401,2023-2401,STB,2027,Senior,3
Amy,Alvarado,F,2023,2402,2023-2402,STM,2027,Senior,3
Carly,Robles,F,2023,2403,2023-2403,STL,2027,Senior,3
Rebekah,Schneider,F,2023,2404,2023-2404,STC,2027,Senior,3
Desiree,Thomas,F,2023,2405,2023-2405,STM,2027,Senior,3
Theresa,Trevino,F,2023,2406,2023-2406,STM,2027,Senior,3
Brenda,Davidson,F,2023,2407,2023-2407,STL,2027,Senior,3
Kimberly,Wright,F,2023,2408,2023-2408,STC,2027,Senior,3
Gabriella,Adams,F,2023,2409,2023-2409,STL,2027,Senior,3
Janet,Ramos,F,2023,2410,2023-2410,STL,2027,Senior,3
Carla,Jefferson,F,2023,2411,2023-2411,STL,2027,Senior,3
Molly,Ellison,F,2023,2412,2023-2412,STM,2027,Senior,3
Kelly,Bailey,F,2023,2413,2023-2413,STM,2027,Senior,3
Virginia,Salazar,F,2023,2414,2023-2414,STM,2027,Senior,3
Jamie,Moore,F,2023,2415,2023-2415,STM,2027,Senior,3
Tammy,Morales,F,2023,2416,2023-2416,STM,2027,Senior,3
Angelica,Sims,F,2023,2417,2023-2417,STL,2027,Senior,3
Megan,Wade,F,2023,2418,2023-2418,STM,2027,Senior,3
Deanna,Mcconnell,F,2023,2419,2023-2419,STM,2027,Senior,3
Natalie,Lambert,F,2023,2420,2023-2420,STM,2027,Senior,3
Michele,Strong,F,2023,2421,2023-2421,STL,2027,Senior,3
Shelly,Payne,F,2023,2422,2023-2422,STB,2027,Senior,3
Chelsea,Hester,F,2023,2423,2023-2423,STB,2027,Senior,3
Wendy,King,F,2023,2424,2023-2424,STB,2027,Senior,3
Kimberly,Lynn,F,2023,2425,2023-2425,STB,2027,Senior,3
Michelle,Bishop,F,2023,2426,2023-2426,STB,2027,Senior,3
Kelly,Briggs,F,2023,2427,2023-2427,STB,2027,Senior,3
Michelle,Davis,F,2023,2428,2023-2428,STL,2027,Senior,3
Meghan,Sanders,F,2023,2429,2023-2429,STM,2027,Senior,3
Hannah,Sanders,F,2023,2430,2023-2430,STL,2027,Senior,3
Isabella,Shannon,F,2023,2431,2023-2431,STB,2027,Senior,3
Amy,Garrett,F,2023,2432,2023-2432,STM,2027,Senior,3
Anita,Molina,F,2023,2433,2023-2433,STC,2027,Senior,3
Emma,Lambert,F,2023,2434,2023-2434,STB,2027,Senior,3
Denise,Carter,F,2023,2435,2023-2435,STM,2027,Senior,3
Robin,Myers,F,2023,2436,2023-2436,STM,2027,Senior,3
Lori,Luna,F,2023,2437,2023-2437,STC,2027,Senior,3
Victoria,Beltran,F,2023,2438,2023-2438,STC,2027,Senior,3
Melissa,Kelly,F,2023,2439,2023-2439,STL,2027,Senior,3
Theresa,Cole,F,2023,2440,2023-2440,STC,2027,Senior,3
Michelle,Donaldson,F,2023,2441,2023-2441,STM,2027,Senior,3
Deborah,Smith,F,2023,2442,2023-2442,STC,2027,Senior,3
Alice,Mclaughlin,F,2023,2443,2023-2443,STL,2027,Senior,3
Andrea,Garner,F,2023,2444,2023-2444,STL,2027,Senior,3
Erica,Bass,F,2023,2445,2023-2445,STB,2027,Senior,3
Jenny,Davis,F,2023,2446,2023-2446,STB,2027,Senior,3
Kelly,Kennedy,F,2023,2447,2023-2447,STB,2027,Senior,3
Kathy,Daniel,F,2023,2448,2023-2448,STB,2027,Senior,3
Patricia,Vance,F,2023,2449,2023-2449,STL,2027,Senior,3
Maria,Harrison,F,2023,2450,2023-2450,STM,2027,Senior,3
Jennifer,Lopez,F,2023,2451,2023-2451,STC,2027,Senior,3
Kristen,Holland,F,2023,2452,2023-2452,STM,2027,Senior,3
Holly,Smith,F,2023,2453,2023-2453,STC,2027,Senior,3
Sheila,Gutierrez,F,2023,2454,2023-2454,STL,2027,Senior,3
Sara,Miller,F,2023,2455,2023-2455,STM,2027,Senior,3
Melissa,Davis,F,2023,2456,2023-2456,STB,2027,Senior,3
Taylor,Williams,F,2023,2457,2023-2457,STM,2027,Senior,3
Rachel,Woodard,F,2023,2458,2023-2458,STL,2027,Senior,3
Karen,Garcia,F,2023,2459,2023-2459,STB,2027,Senior,3
Brianna,Wright,F,2023,2460,2023-2460,STB,2027,Senior,3
Diane,Mills,F,2023,2461,2023-2461,STB,2027,Senior,3
Anne,Zimmerman,F,2023,2462,2023-2462,STM,2027,Senior,3
Jessica,Gardner,F,2023,2463,2023-2463,STB,2027,Senior,3
Katherine,Roberts,F,2023,2464,2023-2464,STL,2027,Senior,3
Maria,King,F,2023,2465,2023-2465,STC,2027,Senior,3
Caroline,Mcbride,F,2023,2466,2023-2466,STC,2027,Senior,3
Hannah,Taylor,F,2023,2467,2023-2467,STM,2027,Senior,3
Natasha,Kirby,F,2023,2468,2023-2468,STC,2027,Senior,3
Valerie,Morrison,F,2023,2469,2023-2469,STC,2027,Senior,3
Barbara,Osborne,F,2023,2470,2023-2470,STL,2027,Senior,3
Shelley,Torres,F,2023,2471,2023-2471,STB,2027,Senior,3
Sarah,Kirby,F,2023,2472,2023-2472,STB,2027,Senior,3
Margaret,Harris,F,2023,2473,2023-2473,STC,2027,Senior,3
Jacqueline,Sellers,F,2023,2474,2023-2474,STL,2027,Senior,3
Crystal,Smith,F,2023,2475,2023-2475,STM,2027,Senior,3
Valerie,Harris,F,2023,2476,2023-2476,STB,2027,Senior,3
Katherine,Robertson,F,2023,2477,2023-2477,STM,2027,Senior,3
Christy,Cole,F,2023,2478,2023-2478,STL,2027,Senior,3
April,Adkins,F,2023,2479,2023-2479,STM,2027,Senior,3
Katie,Brown,F,2023,2480,2023-2480,STB,2027,Senior,3
Diana,Chandler,F,2023,2481,2023-2481,STM,2027,Senior,3
Lauren,Poole,F,2023,2482,2023-2482,STB,2027,Senior,3
Brittany,Williamson,F,2023,2483,2023-2483,STC,2027,Senior,3
Kimberly,Oneill,F,2023,2484,2023-2484,STB,2027,Senior,3
Michele,Combs,F,2023,2485,2023-2485,STC,2027,Senior,3
Deanna,Ramirez,F,2023,2486,2023-2486,STM,2027,Senior,3
Amanda,Stafford,F,2023,2487,2023-2487,STB,2027,Senior,3
Jennifer,Wilson,F,2023,2488,2023-2488,STC,2027,Senior,3
Katherine,Montoya,F,2023,2489,2023-2489,STC,2027,Senior,3
Danielle,King,F,2023,2490,2023-2490,STM,2027,Senior,3
Darlene,Campos,F,2023,2491,2023-2491,STC,2027,Senior,3
Brittany,Davis,F,2023,2492,2023-2492,STB,2027,Senior,3
Samantha,Davila,F,2023,2493,2023-2493,STM,2027,Senior,3
Tammy,Mason,F,2023,2494,2023-2494,STC,2027,Senior,3
Amanda,Martin,F,2023,2495,2023-2495,STM,2027,Senior,3
Barbara,Miller,F,2023,2496,2023-2496,STB,2027,Senior,3
Brandi,Costa,F,2023,2497,2023-2497,STB,2027,Senior,3
Suzanne,Scott,F,2023,2498,2023-2498,STM,2027,Senior,3
Lori,Gibson,F,2023,2499,2023-2499,STB,2027,Senior,3
Michelle,Hale,F,2023,2500,2023-2500,STL,2027,Senior,3
Emily,Brooks,F,2023,2501,2023-2501,STL,2027,Senior,3
Allison,Stein,F,2023,2502,2023-2502,STB,2027,Senior,3
Cassandra,Howard,F,2023,2503,2023-2503,STB,2027,Senior,3
Victoria,Marks,F,2023,2504,2023-2504,STL,2027,Senior,3
Destiny,Carr,F,2023,2505,2023-2505,STB,2027,Senior,3
Yolanda,Mack,F,2023,2506,2023-2506,STL,2027,Senior,3
Colleen,Perry,F,2023,2507,2023-2507,STC,2027,Senior,3
Patricia,Graham,F,2023,2508,2023-2508,STM,2027,Senior,3
Alexandra,Sutton,F,2023,2509,2023-2509,STM,2027,Senior,3
Ashley,Wright,F,2023,2510,2023-2510,STM,2027,Senior,3
Jennifer,Gomez,F,2023,2511,2023-2511,STL,2027,Senior,3
Bianca,Johnson,F,2023,2512,2023-2512,STB,2027,Senior,3
Maria,Martinez,F,2023,2513,2023-2513,STL,2027,Senior,3
Pamela,White,F,2023,2514,2023-2514,STB,2027,Senior,3
Erin,Hodges,F,2023,2515,2023-2515,STL,2027,Senior,3
Kristy,Thomas,F,2023,2516,2023-2516,STL,2027,Senior,3
Theresa,Gregory,F,2023,2517,2023-2517,STB,2027,Senior,3
Rebecca,Collins,F,2023,2518,2023-2518,STC,2027,Senior,3
Sabrina,Gallagher,F,2023,2519,2023-2519,STB,2027,Senior,3
Nicole,Edwards,F,2023,2520,2023-2520,STM,2027,Senior,3
Adrienne,Mckee,F,2023,2521,2023-2521,STC,2027,Senior,3
Lindsey,Ray,F,2023,2522,2023-2522,STL,2027,Senior,3
Linda,Black,F,2023,2523,2023-2523,STB,2027,Senior,3
Jessica,Proctor,F,2023,2524,2023-2524,STM,2027,Senior,3
Karen,Thompson,F,2023,2525,2023-2525,STB,2027,Senior,3
Tina,Marsh,F,2023,2526,2023-2526,STM,2027,Senior,3
April,Roach,F,2023,2527,2023-2527,STB,2027,Senior,3
Vicki,Hunt,F,2023,2528,2023-2528,STM,2027,Senior,3
Kelly,Chase,F,2023,2529,2023-2529,STC,2027,Senior,3
Darlene,Hardy,F,2023,2530,2023-2530,STB,2027,Senior,3
Teresa,Dominguez,F,2023,2531,2023-2531,STB,2027,Senior,3
Jennifer,Thomas,F,2023,2532,2023-2532,STL,2027,Senior,3
Katherine,Weber,F,2023,2533,2023-2533,STL,2027,Senior,3
Amy,Holland,F,2023,2534,2023-2534,STC,2027,Senior,3
Teresa,Hernandez,F,2023,2535,2023-2535,STM,2027,Senior,3
Stephanie,Douglas,F,2023,2536,2023-2536,STM,2027,Senior,3
Vickie,Harris,F,2023,2537,2023-2537,STB,2027,Senior,3
Kelsey,Swanson,F,2023,2538,2023-2538,STB,2027,Senior,3
Tiffany,Guzman,F,2023,2539,2023-2539,STC,2027,Senior,3
Michelle,Gray,F,2023,2540,2023-2540,STM,2027,Senior,3
Laura,Burns,F,2023,2541,2023-2541,STB,2027,Senior,3
Tammy,Hall,F,2023,2542,2023-2542,STL,2027,Senior,3
Audrey,Wright,F,2023,2543,2023-2543,STB,2027,Senior,3
Toni,Liu,F,2023,2544,2023-2544,STC,2027,Senior,3
Elizabeth,Cole,F,2023,2545,2023-2545,STM,2027,Senior,3
Diana,Morris,F,2023,2546,2023-2546,STB,2027,Senior,3
Angela,Davis,F,2023,2547,2023-2547,STL,2027,Senior,3
Amanda,Finley,F,2023,2548,2023-2548,STM,2027,Senior,3
Heidi,Davis,F,2023,2549,2023-2549,STL,2027,Senior,3
Heather,Ballard,F,2023,2550,2023-2550,STC,2027,Senior,3
Jaime,Powell,F,2023,2551,2023-2551,STM,2027,Senior,3
Sarah,Peters,F,2023,2552,2023-2552,STM,2027,Senior,3
Rebecca,Thompson,F,2023,2553,2023-2553,STM,2027,Senior,3
Anna,Lee,F,2023,2554,2023-2554,STM,2027,Senior,3
Connie,Jackson,F,2023,2555,2023-2555,STM,2027,Senior,3
Lisa,Anderson,F,2023,2556,2023-2556,STC,2027,Senior,3
Amy,Roberts,F,2023,2557,2023-2557,STM,2027,Senior,3
Amy,Massey,F,2023,2558,2023-2558,STM,2027,Senior,3
Mary,Davis,F,2023,2559,2023-2559,STM,2027,Senior,3
Lisa,Ashley,F,2023,2560,2023-2560,STB,2027,Senior,3
Jennifer,Reyes,F,2023,2561,2023-2561,STM,2027,Senior,3
Jessica,Reyes,F,2023,2562,2023-2562,STL,2027,Senior,3
Anna,Rivera,F,2023,2563,2023-2563,STB,2027,Senior,3
Tiffany,Meyer,F,2023,2564,2023-2564,STC,2027,Senior,3
Mary,Lee,F,2023,2565,2023-2565,STL,2027,Senior,3
Tammy,Hernandez,F,2023,2566,2023-2566,STM,2027,Senior,3
Megan,Brooks,F,2023,2567,2023-2567,STC,2027,Senior,3
Angel,Kane,F,2023,2568,2023-2568,STM,2027,Senior,3
Veronica,Brown,F,2023,2569,2023-2569,STM,2027,Senior,3
Jacqueline,Gonzales,F,2023,2570,2023-2570,STC,2027,Senior,3
Kathryn,Simon,F,2023,2571,2023-2571,STM,2027,Senior,3
Tabitha,Buckley,F,2023,2572,2023-2572,STC,2027,Senior,3
Angel,Garcia,F,2023,2573,2023-2573,STM,2027,Senior,3
Gina,Ramirez,F,2023,2574,2023-2574,STM,2027,Senior,3
Jessica,Baker,F,2023,2575,2023-2575,STL,2027,Senior,3
Emily,Sims,F,2023,2576,2023-2576,STC,2027,Senior,3
Jo,Terrell,F,2023,2577,2023-2577,STL,2027,Senior,3
Valerie,Wilson,F,2023,2578,2023-2578,STM,2027,Senior,3
Gwendolyn,Gardner,F,2023,2579,2023-2579,STL,2027,Senior,3
Crystal,Robinson,F,2023,2580,2023-2580,STB,2027,Senior,3
Crystal,Smith,F,2023,2581,2023-2581,STM,2027,Senior,3
Kimberly,Jenkins,F,2023,2582,2023-2582,STM,2027,Senior,3
Carrie,Wheeler,F,2023,2583,2023-2583,STC,2027,Senior,3
Kaitlin,Cruz,F,2023,2584,2023-2584,STC,2027,Senior,3
Katelyn,Lozano,F,2023,2585,2023-2585,STM,2027,Senior,3
Gina,Evans,F,2023,2586,2023-2586,STM,2027,Senior,3
Deanna,Warren,F,2023,2587,2023-2587,STC,2027,Senior,3
Brandi,Young,F,2023,2588,2023-2588,STM,2027,Senior,3
Elizabeth,Mendez,F,2023,2589,2023-2589,STM,2027,Senior,3
Regina,Smith,F,2023,2590,2023-2590,STC,2027,Senior,3
Lynn,Rodriguez,F,2023,2591,2023-2591,STB,2027,Senior,3
Julia,Gordon,F,2023,2592,2023-2592,STM,2027,Senior,3
Jessica,Lloyd,F,2023,2593,2023-2593,STM,2027,Senior,3
